label,r,lag,start_index,state,count,sum_S2p,sum_S2m,sum_S2pm
cube320_t0049,64,1,3,HL,800.0,927.4847595927,1084.6832532016922,890.3773376087645
cube320_t0049,80,1,0,B,27000.0,13190.429060432398,10560.904380073529,9278.06307081162
cube320_t0049,80,1,0,HS,2172.0,3489.5628150921875,3199.0782626526693,2998.262069329696
cube320_t0049,80,1,0,HL,828.0,1073.4174612105828,1221.8545238758722,1021.4162388503252
cube320_t0049,80,2,0,B,27000.0,13190.429060432398,10560.904380073529,9278.06307081162
cube320_t0049,80,2,0,HS,2172.0,3489.5628150921875,3199.0782626526693,2998.262069329696
cube320_t0049,80,2,0,HL,828.0,1073.4174612105828,1221.8545238758722,1021.4162388503252
cube320_t0049,80,4,0,B,27000.0,13190.429060432398,10560.904380073529,9278.06307081162
cube320_t0049,80,4,0,HS,2172.0,3489.5628150921875,3199.0782626526693,2998.262069329696
cube320_t0049,80,4,0,HL,828.0,1073.4174612105828,1221.8545238758722,1021.4162388503252
cube320_t0049,80,1,1,B,27000.0,13062.055540250845,10520.071351606852,9186.188651968692
cube320_t0049,80,1,1,HS,2226.0,3479.998968475372,3301.1432329578597,3044.734807228443
cube320_t0049,80,1,1,HL,774.0,965.3542440944938,1184.16874238159,941.8903498882888
cube320_t0049,80,2,1,B,27000.0,13062.055540250845,10520.071351606852,9186.188651968692
cube320_t0049,80,2,1,HS,2226.0,3479.998968475372,3301.1432329578597,3044.734807228443
cube320_t0049,80,2,1,HL,774.0,965.3542440944938,1184.16874238159,941.8903498882888
cube320_t0049,80,1,2,B,27000.0,12945.13795354186,10242.335794844868,9084.457371182503
cube320_t0049,80,1,2,HS,2224.0,3512.344271364219,3221.445850776268,3024.880123493584
cube320_t0049,80,1,2,HL,776.0,987.8058449816383,1101.513937825589,917.4498511423269
cube320_t0049,80,2,2,B,27000.0,12945.13795354186,10242.335794844868,9084.457371182503
cube320_t0049,80,2,2,HS,2224.0,3512.344271364219,3221.445850776268,3024.880123493584
cube320_t0049,80,2,2,HL,776.0,987.8058449816383,1101.513937825589,917.4498511423269
cube320_t0049,80,1,3,B,27000.0,13102.232168141787,10567.205990578417,9255.189364859303
cube320_t0049,80,1,3,HS,2164.0,3514.3355116344783,3370.5555568632885,3078.18692190692
cube320_t0049,80,1,3,HL,836.0,1089.1803603942365,1310.926353381997,1061.9971397371955
cube320_t0049,96,1,0,B,27000.0,14787.74338785968,11100.57276388173,10023.548451697925
cube320_t0049,96,1,0,HS,2208.0,3607.4356858618644,3550.9487256287084,3191.8399968407434
cube320_t0049,96,1,0,HL,792.0,1096.0694765325911,1141.0172650893712,985.8282259239884
cube320_t0049,96,2,0,B,27000.0,14787.74338785968,11100.57276388173,10023.548451697925
cube320_t0049,96,2,0,HS,2208.0,3607.4356858618644,3550.9487256287084,3191.8399968407434
cube320_t0049,96,2,0,HL,792.0,1096.0694765325911,1141.0172650893712,985.8282259239884
cube320_t0049,96,4,0,B,27000.0,14787.74338785968,11100.57276388173,10023.548451697925
cube320_t0049,96,4,0,HS,2208.0,3607.4356858618644,3550.9487256287084,3191.8399968407434
cube320_t0049,96,4,0,HL,792.0,1096.0694765325911,1141.0172650893712,985.8282259239884
cube320_t0049,96,1,1,B,27000.0,14863.866552543532,11073.295469564893,9961.053917841327
cube320_t0049,96,1,1,HS,2206.0,3528.9411392218117,3422.0788958029043,3115.224655777484
cube320_t0049,96,1,1,HL,794.0,1066.095000939173,1233.2705197459513,1010.2158457111169
cube320_t0049,96,2,1,B,27000.0,14863.866552543532,11073.295469564893,9961.053917841327
cube320_t0049,96,2,1,HS,2206.0,3528.9411392218117,3422.0788958029043,3115.224655777484
cube320_t0049,96,2,1,HL,794.0,1066.095000939173,1233.2705197459513,1010.2158457111169
cube320_t0049,96,1,2,B,27000.0,14901.057266518956,11069.636459807909,9966.073300769485
cube320_t0049,96,1,2,HS,2178.0,3528.074502014302,3436.8273146905904,3132.6606582562135
cube320_t0049,96,1,2,HL,822.0,1042.4741718457724,1289.7648625403406,1035.2584340067992
cube320_t0049,96,2,2,B,27000.0,14901.057266518956,11069.636459807909,9966.073300769485
cube320_t0049,96,2,2,HS,2178.0,3528.074502014302,3436.8273146905904,3132.6606582562135
cube320_t0049,96,2,2,HL,822.0,1042.4741718457724,1289.7648625403406,1035.2584340067992
cube320_t0049,96,1,3,B,27000.0,14889.911428265938,10875.577794565716,9934.628632540653
cube320_t0049,96,1,3,HS,2180.0,3472.4971354067607,3244.172370007708,2996.359297096039
cube320_t0049,96,1,3,HL,820.0,1064.6291379625927,1270.7696909753233,1032.5347975841607
cube320_t0049,128,1,0,B,27000.0,17919.103020444236,11883.558420061347,11297.893486549863
cube320_t0049,128,1,0,HS,2126.0,3544.847684858323,3221.175974026859,3039.159931007464
cube320_t0049,128,1,0,HL,874.0,1160.586496435514,1368.2823142346933,1115.766606118369
cube320_t0049,128,2,0,B,27000.0,17919.103020444236,11883.558420061347,11297.893486549863
cube320_t0049,128,2,0,HS,2126.0,3544.847684858323,3221.175974026859,3039.159931007464
cube320_t0049,128,2,0,HL,874.0,1160.586496435514,1368.2823142346933,1115.766606118369
cube320_t0049,128,4,0,B,27000.0,17919.103020444236,11883.558420061347,11297.893486549863
cube320_t0049,128,4,0,HS,2126.0,3544.847684858323,3221.175974026859,3039.159931007464
cube320_t0049,128,4,0,HL,874.0,1160.586496435514,1368.2823142346933,1115.766606118369
cube320_t0049,128,1,1,B,27000.0,18424.794269180362,11907.349670321973,11345.838519673327
cube320_t0049,128,1,1,HS,2116.0,3506.2665794064433,3310.116882599674,3085.758875342333
cube320_t0049,128,1,1,HL,884.0,1149.8503477034592,1383.793835236741,1128.4566957668383
cube320_t0049,128,2,1,B,27000.0,18424.794269180362,11907.349670321973,11345.838519673327
cube320_t0049,128,2,1,HS,2116.0,3506.2665794064433,3310.116882599674,3085.758875342333
cube320_t0049,128,2,1,HL,884.0,1149.8503477034592,1383.793835236741,1128.4566957668383
cube320_t0049,128,1,2,B,27000.0,17885.597422901636,11835.408775285403,11272.721214307792
cube320_t0049,128,1,2,HS,2114.0,3362.144511553403,3305.707286945373,3023.6714721745525
cube320_t0049,128,1,2,HL,886.0,1127.785507900521,1418.321479701496,1134.314621658472
cube320_t0049,128,2,2,B,27000.0,17885.597422901636,11835.408775285403,11272.721214307792
cube320_t0049,128,2,2,HS,2114.0,3362.144511553403,3305.707286945373,3023.6714721745525
cube320_t0049,128,2,2,HL,886.0,1127.785507900521,1418.321479701496,1134.314621658472
cube320_t0049,128,1,3,B,27000.0,17993.61569812112,12141.65956117612,11403.096921342836
cube320_t0049,128,1,3,HS,2116.0,3317.3488118380064,3475.8096939423435,3103.3167787651964
cube320_t0049,128,1,3,HL,884.0,1082.3352311157334,1472.3763967691161,1149.3934470555075
cube320_t0049,160,1,0,B,27000.0,18940.67803381775,12843.930936557044,12223.011240954236
cube320_t0049,160,1,0,HS,2150.0,3654.5587838944957,3359.3378140799746,3214.743159039876
cube320_t0049,160,1,0,HL,850.0,1128.0358008053915,1381.7762535042682,1140.1734960041288
cube320_t0049,160,2,0,B,27000.0,18940.67803381775,12843.930936557044,12223.011240954236
cube320_t0049,160,2,0,HS,2150.0,3654.5587838944957,3359.3378140799746,3214.743159039876
cube320_t0049,160,2,0,HL,850.0,1128.0358008053915,1381.7762535042682,1140.1734960041288
cube320_t0049,160,4,0,B,27000.0,18940.67803381775,12843.930936557044,12223.011240954236
cube320_t0049,160,4,0,HS,2150.0,3654.5587838944957,3359.3378140799746,3214.743159039876
cube320_t0049,160,4,0,HL,850.0,1128.0358008053915,1381.7762535042682,1140.1734960041288
cube320_t0049,160,1,1,B,27000.0,18804.236934480054,13267.139188704612,12421.659824636714
cube320_t0049,160,1,1,HS,2192.0,3681.8069328205397,3321.187288494728,3214.740313209049
cube320_t0049,160,1,1,HL,808.0,1121.2736515340862,1326.096004835758,1100.930838827759
cube320_t0049,160,2,1,B,27000.0,18804.236934480054,13267.139188704612,12421.659824636714
cube320_t0049,160,2,1,HS,2192.0,3681.8069328205397,3321.187288494728,3214.740313209049
cube320_t0049,160,2,1,HL,808.0,1121.2736515340862,1326.096004835758,1100.930838827759
cube320_t0049,160,1,2,B,27000.0,19034.93764597239,12774.372549829603,12186.545564580745
cube320_t0049,160,1,2,HS,2206.0,3758.3741928571194,3267.2211644065765,3211.206433110561
cube320_t0049,160,1,2,HL,794.0,1057.9984876951235,1256.6586239060714,1049.742149505894
cube320_t0049,160,2,2,B,27000.0,19034.93764597239,12774.372549829603,12186.545564580745
cube320_t0049,160,2,2,HS,2206.0,3758.3741928571194,3267.2211644065765,3211.206433110561
cube320_t0049,160,2,2,HL,794.0,1057.9984876951235,1256.6586239060714,1049.742149505894
cube320_t0049,160,1,3,B,27000.0,18808.43325086247,12945.465444255473,12251.900566312988
cube320_t0049,160,1,3,HS,2236.0,3760.8754502884726,3420.903037314346,3293.07313101316
cube320_t0049,160,1,3,HL,764.0,1034.6404332040352,1210.643538219338,1008.7312718608191
cube320_t0049,192,1,0,B,27000.0,18388.879957845525,13831.755911487731,12542.747736910307
cube320_t0049,192,1,0,HS,2276.0,4237.267524613287,3368.773718549963,3518.4179444734255
cube320_t0049,192,1,0,HL,724.0,1022.5403310737573,1156.9526154638347,1007.5210109283356
cube320_t0049,192,2,0,B,27000.0,18388.879957845525,13831.755911487731,12542.747736910307
cube320_t0049,192,2,0,HS,2276.0,4237.267524613287,3368.773718549963,3518.4179444734255
cube320_t0049,192,2,0,HL,724.0,1022.5403310737573,1156.9526154638347,1007.5210109283356
cube320_t0049,192,4,0,B,27000.0,18388.879957845525,13831.755911487731,12542.747736910307
cube320_t0049,192,4,0,HS,2276.0,4237.267524613287,3368.773718549963,3518.4179444734255
cube320_t0049,192,4,0,HL,724.0,1022.5403310737573,1156.9526154638347,1007.5210109283356
cube320_t0049,192,1,1,B,27000.0,18494.91514126748,13647.729382483998,12498.270095623891
cube320_t0049,192,1,1,HS,2240.0,4244.385640998429,3194.768156934365,3403.96839150052
cube320_t0049,192,1,1,HL,760.0,1089.3476407818825,1178.5225848706757,1045.2208557116126
cube320_t0049,192,2,1,B,27000.0,18494.91514126748,13647.729382483998,12498.270095623891
cube320_t0049,192,2,1,HS,2240.0,4244.385640998429,3194.768156934365,3403.96839150052
cube320_t0049,192,2,1,HL,760.0,1089.3476407818825,1178.5225848706757,1045.2208557116126
cube320_t0049,192,1,2,B,27000.0,18817.65866734178,13640.651196051404,12543.551934671754
cube320_t0049,192,1,2,HS,2234.0,4295.009067814642,3204.0245879956656,3452.1917276917416
cube320_t0049,192,1,2,HL,766.0,1111.331341719307,1270.3533085049412,1082.5378996257366
cube320_t0049,192,2,2,B,27000.0,18817.65866734178,13640.651196051404,12543.551934671754
cube320_t0049,192,2,2,HS,2234.0,4295.009067814642,3204.0245879956656,3452.1917276917416
cube320_t0049,192,2,2,HL,766.0,1111.331341719307,1270.3533085049412,1082.5378996257366
cube320_t0049,192,1,3,B,27000.0,18757.077105101194,13669.054232156952,12517.612661831128
cube320_t0049,192,1,3,HS,2220.0,4111.900569432381,3294.4259358329723,3440.6050390891505
cube320_t0049,192,1,3,HL,780.0,1140.8850941583337,1225.9495038294904,1089.5889749238547
cube320_t0053,32,1,0,B,27000.0,6159.264171292465,5691.143332984572,4437.255798564195
cube320_t0053,32,1,0,HS,2172.0,1933.7683998718765,1615.1321816171987,1504.6839967492988
cube320_t0053,32,1,0,HL,828.0,642.3445822028459,612.9368547182977,533.6142670978538
cube320_t0053,32,2,0,B,27000.0,6159.264171292465,5691.143332984572,4437.255798564195
cube320_t0053,32,2,0,HS,2172.0,1933.7683998718765,1615.1321816171987,1504.6839967492988
cube320_t0053,32,2,0,HL,828.0,642.3445822028459,612.9368547182977,533.6142670978538
cube320_t0053,32,4,0,B,27000.0,6159.264171292465,5691.143332984572,4437.255798564195
cube320_t0053,32,4,0,HS,2172.0,1933.7683998718765,1615.1321816171987,1504.6839967492988
cube320_t0053,32,4,0,HL,828.0,642.3445822028459,612.9368547182977,533.6142670978538
cube320_t0053,32,1,1,B,27000.0,6301.89131881174,5568.396475268985,4463.59129064285
cube320_t0053,32,1,1,HS,2156.0,2022.066564092672,1569.845930348769,1518.5991028945411
cube320_t0053,32,1,1,HL,844.0,669.9779173786887,608.0087925290956,536.9363293849012
cube320_t0053,32,2,1,B,27000.0,6301.89131881174,5568.396475268985,4463.59129064285
cube320_t0053,32,2,1,HS,2156.0,2022.066564092672,1569.845930348769,1518.5991028945411
cube320_t0053,32,2,1,HL,844.0,669.9779173786887,608.0087925290956,536.9363293849012
cube320_t0053,32,1,2,B,27000.0,6171.959267190087,5593.572085540961,4396.319610004052
cube320_t0053,32,1,2,HS,2168.0,1996.9259099671945,1609.6594648269668,1542.813657012209
cube320_t0053,32,1,2,HL,832.0,638.774854046657,585.4781853952878,530.3777472067011
cube320_t0053,32,2,2,B,27000.0,6171.959267190087,5593.572085540961,4396.319610004052
cube320_t0053,32,2,2,HS,2168.0,1996.9259099671945,1609.6594648269668,1542.813657012209
cube320_t0053,32,2,2,HL,832.0,638.774854046657,585.4781853952878,530.3777472067011
cube320_t0053,32,1,3,B,27000.0,6251.452133722033,5446.041893398039,4404.731035103952
cube320_t0053,32,1,3,HS,2190.0,2090.599118027817,1600.483481384278,1574.8099869308296
cube320_t0053,32,1,3,HL,810.0,686.2740914847733,563.6335051470141,523.6769205487913
cube320_t0053,48,1,0,B,27000.0,8488.064128136772,6720.806266772023,5774.603630293341
cube320_t0053,48,1,0,HS,2068.0,2017.1245862699313,1742.7247842559475,1629.6160679684547
cube320_t0053,48,1,0,HL,932.0,882.8049668512791,733.5685776023777,704.0819577446093
cube320_t0053,48,2,0,B,27000.0,8488.064128136772,6720.806266772023,5774.603630293341
cube320_t0053,48,2,0,HS,2068.0,2017.1245862699313,1742.7247842559475,1629.6160679684547
cube320_t0053,48,2,0,HL,932.0,882.8049668512791,733.5685776023777,704.0819577446093
cube320_t0053,48,4,0,B,27000.0,8488.064128136772,6720.806266772023,5774.603630293341
cube320_t0053,48,4,0,HS,2068.0,2017.1245862699313,1742.7247842559475,1629.6160679684547
cube320_t0053,48,4,0,HL,932.0,882.8049668512791,733.5685776023777,704.0819577446093
cube320_t0053,48,1,1,B,27000.0,8373.93714140557,6928.253900820226,5765.709552804982
cube320_t0053,48,1,1,HS,2080.0,2164.6558303294987,1708.6360652632065,1661.7208269202404
cube320_t0053,48,1,1,HL,920.0,953.1694054864631,704.8277799551661,707.5067032981959
cube320_t0053,48,2,1,B,27000.0,8373.93714140557,6928.253900820226,5765.709552804982
cube320_t0053,48,2,1,HS,2080.0,2164.6558303294987,1708.6360652632065,1661.7208269202404
cube320_t0053,48,2,1,HL,920.0,953.1694054864631,704.8277799551661,707.5067032981959
cube320_t0053,48,1,2,B,27000.0,8334.598202982977,6923.821612274473,5749.169560554552
cube320_t0053,48,1,2,HS,2110.0,2153.333011192537,1738.4133200828624,1668.9988593302453
cube320_t0053,48,1,2,HL,890.0,860.428110967818,682.2928335411253,673.9421205186827
cube320_t0053,48,2,2,B,27000.0,8334.598202982977,6923.821612274473,5749.169560554552
cube320_t0053,48,2,2,HS,2110.0,2153.333011192537,1738.4133200828624,1668.9988593302453
cube320_t0053,48,2,2,HL,890.0,860.428110967818,682.2928335411253,673.9421205186827
cube320_t0053,48,1,3,B,27000.0,8350.543476515504,6786.545269560952,5727.375942704859
cube320_t0053,48,1,3,HS,2022.0,2113.079371282755,1629.7525218939218,1587.8649188264824
cube320_t0053,48,1,3,HL,978.0,953.6864748695327,747.7403063355029,724.4850711384605
cube320_t0053,64,1,0,B,27000.0,10219.138276770456,7932.999943675452,6933.131344583448
cube320_t0053,64,1,0,HS,2020.0,2284.962878423149,1780.7407943091973,1779.044862063348
cube320_t0053,64,1,0,HL,980.0,1029.2987036143093,829.1822464420037,822.5741730035976
cube320_t0053,64,2,0,B,27000.0,10219.138276770456,7932.999943675452,6933.131344583448
cube320_t0053,64,2,0,HS,2020.0,2284.962878423149,1780.7407943091973,1779.044862063348
cube320_t0053,64,2,0,HL,980.0,1029.2987036143093,829.1822464420037,822.5741730035976
cube320_t0053,64,4,0,B,27000.0,10219.138276770456,7932.999943675452,6933.131344583448
cube320_t0053,64,4,0,HS,2020.0,2284.962878423149,1780.7407943091973,1779.044862063348
cube320_t0053,64,4,0,HL,980.0,1029.2987036143093,829.1822464420037,822.5741730035976
cube320_t0053,64,1,1,B,27000.0,9991.694519900395,8017.015521520487,6878.361213626076
cube320_t0053,64,1,1,HS,2016.0,2344.0734299056526,1802.4591893868064,1797.1537956292004
cube320_t0053,64,1,1,HL,984.0,1087.5569736927,855.4436489192051,847.8983970832253
cube320_t0053,64,2,1,B,27000.0,9991.694519900395,8017.015521520487,6878.361213626076
cube320_t0053,64,2,1,HS,2016.0,2344.0734299056526,1802.4591893868064,1797.1537956292004
cube320_t0053,64,2,1,HL,984.0,1087.5569736927,855.4436489192051,847.8983970832253
cube320_t0053,64,1,2,B,27000.0,10247.360300262595,7626.021589212556,6788.491489388812
cube320_t0053,64,1,2,HS,2024.0,2330.7912721997714,1705.2414257932917,1750.4196288503258
cube320_t0053,64,1,2,HL,976.0,983.0091170760961,831.9656134412885,802.262587962813
cube320_t0053,64,2,2,B,27000.0,10247.360300262595,7626.021589212556,6788.491489388812
cube320_t0053,64,2,2,HS,2024.0,2330.7912721997714,1705.2414257932917,1750.4196288503258
cube320_t0053,64,2,2,HL,976.0,983.0091170760961,831.9656134412885,802.262587962813
cube320_t0053,64,1,3,B,27000.0,10207.004186307242,7753.671517889857,6868.050079978109
cube320_t0053,64,1,3,HS,2022.0,2282.30269879532,1760.4290508395447,1744.4135109993679
cube320_t0053,64,1,3,HL,978.0,1045.95463487762,816.7723650460729,821.5206820023068
cube320_t0053,80,1,0,B,27000.0,11577.94299018392,8811.209827050914,7864.444056363032
cube320_t0053,80,1,0,HS,1942.0,2492.7110686453734,1818.2496243016558,1910.8719208837138
cube320_t0053,80,1,0,HL,1058.0,1255.0694754771107,1001.6146932247794,1000.0905805606444
cube320_t0053,80,2,0,B,27000.0,11577.94299018392,8811.209827050914,7864.444056363032
cube320_t0053,80,2,0,HS,1942.0,2492.7110686453734,1818.2496243016558,1910.8719208837138
cube320_t0053,80,2,0,HL,1058.0,1255.0694754771107,1001.6146932247794,1000.0905805606444
cube320_t0053,80,4,0,B,27000.0,11577.94299018392,8811.209827050914,7864.444056363032
cube320_t0053,80,4,0,HS,1942.0,2492.7110686453734,1818.2496243016558,1910.8719208837138
cube320_t0053,80,4,0,HL,1058.0,1255.0694754771107,1001.6146932247794,1000.0905805606444
cube320_t0053,80,1,1,B,27000.0,11576.652146980734,8904.010760406687,7838.000735329682
cube320_t0053,80,1,1,HS,1974.0,2455.277519517085,1793.294167704165,1894.5787121483984
cube320_t0053,80,1,1,HL,1026.0,1123.6937006408991,959.7518304608601,941.4645640170788
cube320_t0053,80,2,1,B,27000.0,11576.652146980734,8904.010760406687,7838.000735329682
cube320_t0053,80,2,1,HS,1974.0,2455.277519517085,1793.294167704165,1894.5787121483984
cube320_t0053,80,2,1,HL,1026.0,1123.6937006408991,959.7518304608601,941.4645640170788
cube320_t0053,80,1,2,B,27000.0,11475.222146139304,8814.598030807412,7782.846343133442
cube320_t0053,80,1,2,HS,1966.0,2396.2933029479627,1815.7452404790247,1862.8095304615158
cube320_t0053,80,1,2,HL,1034.0,1165.1144007165867,977.218140502636,952.0786443873105
cube320_t0053,80,2,2,B,27000.0,11475.222146139304,8814.598030807412,7782.846343133442
cube320_t0053,80,2,2,HS,1966.0,2396.2933029479627,1815.7452404790247,1862.8095304615158
cube320_t0053,80,2,2,HL,1034.0,1165.1144007165867,977.218140502636,952.0786443873105
cube320_t0053,80,1,3,B,27000.0,11620.069837265495,8720.323427889794,7758.610682350228
cube320_t0053,80,1,3,HS,1904.0,2360.288338153713,1777.668280171371,1821.03576758622
cube320_t0053,80,1,3,HL,1096.0,1273.688706111868,955.2440431709226,996.1405664253584
cube320_t0053,96,1,0,B,27000.0,13124.173811315779,9344.568220965057,8640.730039710761
cube320_t0053,96,1,0,HS,2072.0,2862.018840890377,1891.7314462179143,2103.060937585057
cube320_t0053,96,1,0,HL,928.0,1070.8226719228421,907.5760619157202,891.0582473804686
cube320_t0053,96,2,0,B,27000.0,13124.173811315779,9344.568220965057,8640.730039710761
cube320_t0053,96,2,0,HS,2072.0,2862.018840890377,1891.7314462179143,2103.060937585057
cube320_t0053,96,2,0,HL,928.0,1070.8226719228421,907.5760619157202,891.0582473804686
cube320_t0053,96,4,0,B,27000.0,13124.173811315779,9344.568220965057,8640.730039710761
cube320_t0053,96,4,0,HS,2072.0,2862.018840890377,1891.7314462179143,2103.060937585057
cube320_t0053,96,4,0,HL,928.0,1070.8226719228421,907.5760619157202,891.0582473804686
cube320_t0053,96,1,1,B,27000.0,13229.32687223053,9204.829705022792,8589.553174609104
cube320_t0053,96,1,1,HS,2024.0,2706.4816227662836,1897.0318247929965,2050.429204365175
cube320_t0053,96,1,1,HL,976.0,1179.4058792766546,926.8858983148081,941.1039736969168
cube320_t0053,96,2,1,B,27000.0,13229.32687223053,9204.829705022792,8589.553174609104
cube320_t0053,96,2,1,HS,2024.0,2706.4816227662836,1897.0318247929965,2050.429204365175
cube320_t0053,96,2,1,HL,976.0,1179.4058792766546,926.8858983148081,941.1039736969168
cube320_t0053,96,1,2,B,27000.0,13535.40822950989,9286.805425545466,8728.51373359618
cube320_t0053,96,1,2,HS,2032.0,2766.1280580226617,1877.8294953106574,2045.1986836045803
cube320_t0053,96,1,2,HL,968.0,1230.0689552621632,867.3234341957565,932.331299313366
cube320_t0053,96,2,2,B,27000.0,13535.40822950989,9286.805425545466,8728.51373359618
cube320_t0053,96,2,2,HS,2032.0,2766.1280580226617,1877.8294953106574,2045.1986836045803
cube320_t0053,96,2,2,HL,968.0,1230.0689552621632,867.3234341957565,932.331299313366
cube320_t0053,96,1,3,B,27000.0,13291.33808038881,9322.624406827861,8628.799150893352
cube320_t0053,96,1,3,HS,2046.0,2756.8397617680353,1905.2557705029467,2078.9878942633068
cube320_t0053,96,1,3,HL,954.0,1114.3226660982928,947.5167806220339,916.0850230356482
cube320_t0053,128,1,0,B,27000.0,15580.355498613439,10471.466566280096,10089.817244746278
cube320_t0053,128,1,0,HS,2268.0,3453.4695687077365,2459.428457406994,2627.2697574897443
cube320_t0053,128,1,0,HL,732.0,989.6118918254517,759.3695160380203,767.9857117073127
cube320_t0053,128,2,0,B,27000.0,15580.355498613439,10471.466566280096,10089.817244746278
cube320_t0053,128,2,0,HS,2268.0,3453.4695687077365,2459.428457406994,2627.2697574897443
cube320_t0053,128,2,0,HL,732.0,989.6118918254517,759.3695160380203,767.9857117073127
cube320_t0053,128,4,0,B,27000.0,15580.355498613439,10471.466566280096,10089.817244746278
cube320_t0053,128,4,0,HS,2268.0,3453.4695687077365,2459.428457406994,2627.2697574897443
cube320_t0053,128,4,0,HL,732.0,989.6118918254517,759.3695160380203,767.9857117073127
cube320_t0053,128,1,1,B,27000.0,15750.419551190851,10210.9773956858,10039.561482496194
cube320_t0053,128,1,1,HS,2250.0,3344.267148594,2449.5548497661534,2571.7675130250595
cube320_t0053,128,1,1,HL,750.0,1031.6152841690887,765.6013634718173,788.2730397183932
cube320_t0053,128,2,1,B,27000.0,15750.419551190851,10210.9773956858,10039.561482496194
cube320_t0053,128,2,1,HS,2250.0,3344.267148594,2449.5548497661534,2571.7675130250595
cube320_t0053,128,2,1,HL,750.0,1031.6152841690887,765.6013634718173,788.2730397183932
cube320_t0053,128,1,2,B,27000.0,15761.359277356563,10257.50901584679,10058.94075703817
cube320_t0053,128,1,2,HS,2262.0,3356.9599876909297,2456.39818269756,2581.483287948911
cube320_t0053,128,1,2,HL,738.0,963.7101170511131,803.6171943366031,776.8584009517253
cube320_t0053,128,2,2,B,27000.0,15761.359277356563,10257.50901584679,10058.94075703817
cube320_t0053,128,2,2,HS,2262.0,3356.9599876909297,2456.39818269756,2581.483287948911
cube320_t0053,128,2,2,HL,738.0,963.7101170511131,803.6171943366031,776.8584009517253
cube320_t0053,128,1,3,B,27000.0,15679.818033444513,10368.136312483699,10069.916127279055
cube320_t0053,128,1,3,HS,2158.0,3248.4245657705947,2249.0182613730876,2430.5245819318734
cube320_t0053,128,1,3,HL,842.0,1088.2362865420582,885.2013481066176,874.3832929958039
cube320_t0053,160,1,0,B,27000.0,17752.571528726618,11085.548403704446,10980.559266958348
cube320_t0053,160,1,0,HS,2318.0,3329.6333069513134,2866.2591460568888,2798.290823898549
cube320_t0053,160,1,0,HL,682.0,977.7721716539423,710.1708011565296,752.9851270618794
cube320_t0053,160,2,0,B,27000.0,17752.571528726618,11085.548403704446,10980.559266958348
cube320_t0053,160,2,0,HS,2318.0,3329.6333069513134,2866.2591460568888,2798.290823898549
cube320_t0053,160,2,0,HL,682.0,977.7721716539423,710.1708011565296,752.9851270618794
cube320_t0053,160,4,0,B,27000.0,17752.571528726618,11085.548403704446,10980.559266958348
cube320_t0053,160,4,0,HS,2318.0,3329.6333069513134,2866.2591460568888,2798.290823898549
cube320_t0053,160,4,0,HL,682.0,977.7721716539423,710.1708011565296,752.9851270618794
cube320_t0053,160,1,1,B,27000.0,17868.118371313023,11097.591222370263,11011.079925844067
cube320_t0053,160,1,1,HS,2344.0,3315.7862887610872,3004.1938186251477,2839.5170259443707
cube320_t0053,160,1,1,HL,656.0,994.6046589692543,669.0400813767424,726.4491204236231
cube320_t0053,160,2,1,B,27000.0,17868.118371313023,11097.591222370263,11011.079925844067
cube320_t0053,160,2,1,HS,2344.0,3315.7862887610872,3004.1938186251477,2839.5170259443707
cube320_t0053,160,2,1,HL,656.0,994.6046589692543,669.0400813767424,726.4491204236231
cube320_t0053,160,1,2,B,27000.0,17953.89566139284,11074.591147208666,11025.599555593648
cube320_t0053,160,1,2,HS,2354.0,3336.061418623506,2891.2090689682936,2812.4091718700843
cube320_t0053,160,1,2,HL,646.0,962.213164900048,685.3428299268134,723.6200029558697
cube320_t0053,160,2,2,B,27000.0,17953.89566139284,11074.591147208666,11025.599555593648
cube320_t0053,160,2,2,HS,2354.0,3336.061418623506,2891.2090689682936,2812.4091718700843
cube320_t0053,160,2,2,HL,646.0,962.213164900048,685.3428299268134,723.6200029558697
cube320_t0053,160,1,3,B,27000.0,17465.713314700515,11045.602536332408,10886.67360664337
cube320_t0053,160,1,3,HS,2342.0,3343.686258787328,2955.5855483732257,2833.3937680641275
cube320_t0053,160,1,3,HL,658.0,961.2785737352372,732.7879090150282,741.4487044599089
cube320_t0053,192,1,0,B,27000.0,19940.318511994414,11585.227223537053,11801.290208818287
cube320_t0053,192,1,0,HS,2406.0,3670.924378227197,3345.1469186577915,3135.6197027005796
cube320_t0053,192,1,0,HL,594.0,1143.9280117483363,647.3201359508478,739.0936138654896
cube320_t0053,192,2,0,B,27000.0,19940.318511994414,11585.227223537053,11801.290208818287
cube320_t0053,192,2,0,HS,2406.0,3670.924378227197,3345.1469186577915,3135.6197027005796
cube320_t0053,192,2,0,HL,594.0,1143.9280117483363,647.3201359508478,739.0936138654896
cube320_t0053,192,4,0,B,27000.0,19940.318511994414,11585.227223537053,11801.290208818287
cube320_t0053,192,4,0,HS,2406.0,3670.924378227197,3345.1469186577915,3135.6197027005796
cube320_t0053,192,4,0,HL,594.0,1143.9280117483363,647.3201359508478,739.0936138654896
cube320_t0053,192,1,1,B,27000.0,19777.06665898871,11627.64849524319,11765.72493387645
cube320_t0053,192,1,1,HS,2438.0,3557.797192212514,3448.850336410905,3147.015594649876
cube320_t0053,192,1,1,HL,562.0,1109.714753843333,573.0377762506887,678.2818752047182
